ID.PRO,NOT,VOL,FOL,DIA,MES,AÑO,LUGAR,ESCRIBANO,TIPO
1V11AF137V,1,11A,137V,8,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,CONCIERTO
1V11AF138R,1,11A,138R-138V,1,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF139R,1,11A,139R,10,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF139R (BIS),1,11A,139R-139V,10,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF140R,1,11A,140R,16,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF140V,1,11A,140V,18,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF141R,1,11A,141R,20,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF141V,1,11A,141V,20,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF142R,1,11A,142R,20,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF142V,1,11A,142V,23,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF143R,1,11A,143R-143V,24,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF144R,1,11A,144R,24,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF144V,1,11A,144V,27,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF145R,1,11A,145R-146V,27,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF147R,1,11A,147R,27,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF147V,1,11A,147V,27,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,CONCIERTO
1V11AF148R,1,11A,148R,28,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF148V,1,11A,148V-149R,29,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF149V,1,11A,149V,29,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,CONCIERTO
1V11AF150R,1,11A,150R,30,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF150V,1,11A,150V,30,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF151R,1,11A,151R,31,7,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF151V,1,11A,151V-152R,1,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL ,PODER
1V11AF152V,1,11A,152V,1,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF153R,1,11A,153R,1,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF153V,1,11A,153V,3,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF154R,1,11A,154R,7,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF154V,1,11A,154V-155V,7,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF156R,1,11A,156R,14,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,FIANZA
1V11AF156V,1,11A,156V-157R,17,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF157V,1,11A,157V-158R,16,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF158V,1,11A,158V-159R,17,8,1584,SANTA FE ,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF159V,1,11A,159V-160R,18,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF160V,1,11A,160V,20,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF161R,1,11A,161R-161V,20,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF162R,1,11A,162R,7,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF162V,1,11A,162V,11,8,1584,SANTA FE,LUS LOPEZ CARVAJAL,PODER
1V11AF163R,1,11A,163R,12,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF163V,1,11A,163V,13,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF164R,1,11A,164R,20,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF164V,1,11A,164V-165R,21,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF165V,1,11A,165V-166R,22,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF166V,1,11A,166V,25,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF167R,1,11A,167R,26,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF167V,1,11A,167V,26,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF168R,1,11A,168R-169R,27,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF169V,1,11A,169V,28,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF170R,1,11A,170R,29,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF170V,1,11A,170V,29,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF171R,1,11A,171R,30,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF171V,1,11A,171V-172R,31,8,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF172V,1,11A,172V,1,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,CARTA DE PAGO
1V11AF173V,1,11A,173V,1,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF174R,1,11A,174R-174V,4,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF175R,1,11A,175R,6,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF175V,1,11A,175V-176R,7,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF176V,1,11A,176V,7,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF177R,1,11A,177R,9,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF177V,1,11A,177V,10,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF178R,1,11A,178R,10,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF178V,1,11A,178V,11,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF179R,1,11A,179R-179V,12,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF180R,1,11A,180R,17,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF180V,1,11A,180V,17,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF181R,1,11A,181R,19,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF181V,1,11A,181V-182R,20,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF182V,1,11A,182V,23,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF183R,1,11A,183R,28,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF183V,1,11A,183V,29,9,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V11AF184R,1,11A,184R,3,10,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF185R,1,11A,185R,15,10,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF185V,1,11A,185V-186R,15,10,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF186V,1,11A,186V,15,10,1584,SANTA FE,LUIS LOPEZ CARVAJAL,FIANZA
1V11AF187R,1,11A,187R-187V,15,10,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF188R,1,11A,188R,2,10,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF188V,1,11A,188V-189V,2,10,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF190R,1,11A,190R-190V,17,10,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF191R,1,11A,191R,19,10,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF191V,1,11A,191V,26,10,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF192R,1,11A,192R-192V,27,10,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF193R,1,11A,193R-193V,29,10,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF194R,1,11A,194R-196V,28,10,1584,SANTA FE,LUIS LOPEZ CARVAJAL,TESTAMENTO
1V11AF197R,1,11A,197R-197V,30,10,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF198R,1,11A,198R,31,10,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF198V,1,11A,198V,2,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,CONCIERTO
1V11AF199R,1,11A,199R-199V,3,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF200R,1,11A,200R,6,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF200V,1,11A,200V-201R,7,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF201V,1,11A,201V,8,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,CARTA DE LASTO
1V11AF202R,1,11A,202R,8,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF202V,1,11A,202V,8,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF203R,1,11A,203R-203V,9,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF204R,1,11A,204R,13,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF204V,1,11A,204V-205R,13,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF205V,1,11A,205V,13,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V11AF206R,1,11A,206R,15,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF206V,1,11A,206V,18,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF207R,1,11A,207R,19,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF207V,1,11A,207V,19,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF208R,1,11A,208R-208V,21,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,CONCIERTO
1V11AF209R,1,11A,209R,24,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF209V,1,11A,209V,27,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF210R,1,11A,210R-210V,28,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF211R,1,11A,211R-211V,28,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF212R,1,11A,212R,30,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF212V,1,11A,212V,30,11,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF213R,1,11A,213R,4,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF213V,1,11A,213V,5,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF214R,1,11A,214R,5,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF215V,1,11A,215V,7,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF216R,1,11A,216R,7,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF216V,1,11A,216V,10,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V11AF217R,1,11A,217R,10,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF217V,1,11A,217V,10,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF218R,1,11A,218R-219R,10,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF219V,1,11A,219V-220V,14,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF221R,1,11A,221R,14,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V11AF221V,1,11A,221V,14,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF222R,1,11A,222R,15,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF222V,1,11A,222V,17,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF223R,1,11A,223R-223V,16,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,CARTA DE PAGO
1V11AF224R,1,11A,224R-224V,16,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,CARTA DE PAGO
1V11AF225R,1,11A,225R,19,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF225V,1,11A,225V,29,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF226R,1,11A,226R-227V,20,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF228R,1,11A,228-228V,20,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF229R,1,11A,229R,21,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF229V,1,11A,229V,22,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF230R,1,11A,230R,22,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF231R,1,11A,231R-231V,29,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF232R,1,11A,232R-233R,29,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF233V,1,11A,233V,31,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V11AF234R,1,11A,234R-234V,31,12,1584,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1585,,,,,,,,,
1V11AF238R,1,11A,238R,3,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF238V,1,11A,238V,5,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF239R,1,11A,239R-239V,7,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF240R,1,11A,240R-240V,7,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF241R,1,11A,241R,8,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF241V,1,11A,241V,8,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF242R,1,11A,242R,9,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V11AF242V,1,11A,242V-243R,10,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF243V,1,11A,243V,11,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF244R,1,11A,244R,11,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF244V,1,11A,244V,11,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF245V,1,11A,245V,13,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF246R,1,11A,246R,14,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF246V,1,11A,246V,14,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF247R,1,11A,247R-247V,14,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF248R,1,11A,248R,14,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF248V,1,11A,248V,15,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF249R,1,11A,249R-249V,15,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,CARTA DE LASTO
1V11AF250R,1,11A,250R,16,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF250V,1,11A,250V,17,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF251R,1,11A,251R,17,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF251V,1,11A,251V,17,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF252R,1,11A,252R,17,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF252V,1,11A,252V,19,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF253R,1,11A,253R,22,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF253V,1,11A,253V,22,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF254R,1,11A,254R-254V,23,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF255R,1,11A,255R,23,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF255V,1,11A,255V,23,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF256R,1,11A,256R,23,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF256V,1,11A,256V,24,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V11AF257R,1,11A,257R,24,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,REVOCATORIA DE PODER
1V11AF257V,1,11A,257V,24,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF258R,1,11A,258R-258V,30,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF259R,1,11A,259R,27,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF259V,1,11A,259V,29,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF260R,1,11A,260R,30,1,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF260V,1,11A,260V,1,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF261R,1,11A,261R,1,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF261V,1,11A,261V,1,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF262R,1,11A,262R,1,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V11AF262V,1,11A,262V,2,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF263R,1,11A,263R,4,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF263V,1,11A,263V,4,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF264R,1,11A,264R,4,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF264V,1,11A,264V-265R,4,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF265V,1,11A,265V-266R,4,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF266V,1,11A,266V,4,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,CONCIERTO
1V11AF267R,1,11A,267R,3,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF267V,1,11A,267V,5,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V11AF268R,1,11A,268R-268V,5,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF269R,1,11A,269R,6,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF269V,1,11A,269V,6,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF270R,1,11A,270R,6,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF270V,1,11A,270V-271V,6,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF272R,1,11A,272R,7,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF272V,1,11A,272V-273R,7,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF273V,1,11A,273V,7,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF274R,1,11A,274R,9,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF274V,1,11A,274V-275R,4,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF275V,1,11A,275V,11,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF276R,1,11A,276R-276V,13,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,CARTA DE LASTO
1V11AF277R,1,11A,277R-277V,13,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,DONACION
1V11AF278R,1,11A,278R,14,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF278V,1,11A,278V,14,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF279R,1,11A,279R,14,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF279V,1,11A,279V,15,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF280R,1,11A,280R,16,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF280V,1,11A,280V,18,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF281R,1,11A,281R,18,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF281V,1,11A,281V-282R,18,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF282V,1,11A,282V,18,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF283R,1,11A,283R,18,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF283V,1,11A,283V,19,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF284R,1,11A,284R,19,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF284V,1,11A,284V,19,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF285R,1,11A,285R-285V,20,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF286R,1,11A,286R-286V,20,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF287R,1,11A,287R,21,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF287V,1,11A,287V,25,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF288R,1,11A,288R-288V,26,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF289R,1,11A,289R,26,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF289V,1,11A,289V,27,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF290R,1,11A,290R-290V,28,2,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF291R,1,11A,291R,2,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF291V,1,11A,291V,4,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF292R,1,11A,292R-292V,4,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF293R,1,11A,283R,6,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF293V,1,11A,293V,7,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF294R,1,11A,294R,7,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF294V,1,11A,294V,7,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF295R,1,11A,295R-295V,8,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF296R,1,11A,296R-296V,11,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF297R,1,11A,297R,9,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF297V,1,11A,297V,11,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF298R,1,11A,298R,11,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF298V,1,11A,298V-299R,11,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF299V,1,11A,299V,11,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF300R,1,11A,300R,12,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF300V,1,11A,300V-301R,13,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF301V,1,11A,301V,14,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF302R,1,11A,302R,16,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF302V,1,11A,302V,18,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF303R,1,11A,303R-303V,18,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF304R,1,11A,304R-304V,18,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF305R,1,11A,305R-306V,19,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,CURADURIA 
1V11AF307R,1,11A,307R-307V,18,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF308R,1,11A,308R,19,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF308V,1,11A,308V,20,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF309R,1,11A,309R-309V,20,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF310R,1,11A,310R,20,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF310V,1,11A,310V-311R,20,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF311V,1,11A,311V,20,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF312R,1,11A,312R,22,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF312V,1,11A,312V,23,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF313R,1,11A,313R,23,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF313V,1,11A,313V,26,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF314R,1,11A,314R-314V,27,3,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
